f,a1,a2,t1,t2
6.879,0.011,0.0088,0.4805,0.1282
6.88,0.011,0.0088,0.4805,0.1282
6.881,0.011,0.0088,0.4805,0.1282
6.882,0.011,0.0088,0.4805,0.1282
6.883,0.0111,0.0088,0.4805,0.1282
6.884,0.0111,0.0088,0.4805,0.1282
6.885,0.0111,0.0087,0.48,0.1282
6.886,0.0111,0.0087,0.48,0.1281
6.887,0.0111,0.0087,0.48,0.1281
6.888,0.0111,0.0088,0.48,0.1281
6.889,0.0111,0.0088,0.48,0.1281
6.89,0.0111,0.0088,0.48,0.1281
6.891,0.0111,0.0088,0.48,0.1281
6.892,0.0111,0.0089,0.48,0.1279
6.893,0.0111,0.0089,0.48,0.1279
6.894,0.0111,0.0089,0.48,0.1279
6.895,0.0111,0.0088,0.48,0.1279
6.896,0.0111,0.0088,0.48,0.1279
6.897,0.0111,0.0088,0.4845,0.1279
6.898,0.0111,0.0088,0.4845,0.1279
6.899,0.0111,0.0088,0.484,0.1278
6.9,0.0111,0.0088,0.484,0.1278
6.901,0.0111,0.0088,0.484,0.1278
6.902,0.0112,0.0088,0.4835,0.1278
6.903,0.0112,0.0088,0.4835,0.1278
6.904,0.0112,0.0088,0.4835,0.1278
6.905,0.0112,0.0089,0.483,0.1278
6.906,0.0112,0.0089,0.483,0.1277
6.907,0.0112,0.0089,0.483,0.1277
6.908,0.0112,0.0088,0.4825,0.1277
6.909,0.0112,0.0088,0.4595,0.1277
6.91,0.0112,0.0088,0.459,0.1277
6.911,0.0112,0.0088,0.459,0.1277
6.912,0.0112,0.0088,0.459,0.1277
6.913,0.0112,0.0088,0.459,0.1275
6.914,0.0112,0.0088,0.459,0.1275
6.915,0.0112,0.0088,0.459,0.1275
6.916,0.0112,0.0088,0.459,0.1275
6.917,0.0112,0.0088,0.459,0.1275
6.918,0.0112,0.0089,0.459,0.1275
6.919,0.0112,0.0089,0.459,0.1275
6.92,0.0113,0.0088,0.459,0.1274
6.921,0.0113,0.0088,0.459,0.1274
6.922,0.0113,0.0088,0.4832,0.1274
6.923,0.0113,0.0088,0.459,0.1274
6.924,0.0113,0.0088,0.459,0.1274
6.925,0.0113,0.0088,0.459,0.1274
6.926,0.0113,0.0088,0.459,0.1274
6.927,0.0113,0.0088,0.459,0.1273
6.928,0.0113,0.0088,0.459,0.1273
6.929,0.0113,0.0088,0.459,0.1273
6.93,0.0113,0.0088,0.4585,0.1273
6.931,0.0113,0.0088,0.4585,0.1273
6.932,0.0113,0.0088,0.4826,0.1273
6.933,0.0113,0.0088,0.4826,0.1273
6.934,0.0113,0.0088,0.4826,0.1271
6.935,0.0113,0.0087,0.4826,0.1271
6.936,0.0113,0.0087,0.4826,0.1271
6.937,0.0113,0.0088,0.4585,0.1271
6.938,0.0113,0.0088,0.4585,0.1271
6.939,0.0113,0.0088,0.4585,0.1271
6.94,0.0113,0.0088,0.4585,0.1271
6.941,0.0113,0.0088,0.4585,0.127
6.942,0.0113,0.0088,0.4585,0.127
6.943,0.0113,0.0088,0.4585,0.127
6.944,0.0113,0.0088,0.4821,0.127
6.945,0.0113,0.0088,0.4821,0.127
6.946,0.0113,0.0088,0.4821,0.127
6.947,0.0113,0.0088,0.4821,0.127
6.948,0.0113,0.0087,0.4821,0.1269
6.949,0.0113,0.0087,0.4821,0.1269
6.95,0.0114,0.0088,0.4821,0.1269
6.951,0.0114,0.0088,0.4821,0.1269
6.952,0.0114,0.0088,0.4821,0.1269
6.953,0.0114,0.0088,0.4821,0.1269
6.954,0.0114,0.0088,0.458,0.1269
6.955,0.0114,0.0088,0.458,0.1268
6.956,0.0114,0.0088,0.458,0.1268
6.957,0.0114,0.0088,0.4575,0.1268
6.958,0.0114,0.0088,0.4575,0.1268
6.959,0.0114,0.0088,0.4816,0.1268
6.96,0.0114,0.0088,0.4816,0.1268
6.961,0.0114,0.0088,0.4816,0.1268
6.962,0.0114,0.0088,0.4816,0.1266
6.963,0.0114,0.0088,0.4816,0.1266
6.964,0.0114,0.0088,0.4816,0.1266
6.965,0.0114,0.0088,0.4816,0.1266
6.966,0.0114,0.0089,0.4816,0.1266
6.967,0.0114,0.0089,0.4816,0.1266
6.968,0.0114,0.0089,0.4816,0.1266
6.969,0.0114,0.0089,0.4811,0.1266
6.97,0.0114,0.0089,0.4811,0.1265
6.971,0.0114,0.0088,0.4811,0.1265
6.972,0.0114,0.0088,0.4811,0.1267
6.973,0.0114,0.0088,0.457,0.1267
6.974,0.0114,0.0088,0.457,0.1267
6.975,0.0114,0.0088,0.457,0.1267
6.976,0.0114,0.0088,0.4811,0.1267
6.977,0.0114,0.0088,0.4811,0.1267
6.978,0.0114,0.0088,0.4811,0.1267
6.979,0.0114,0.0089,0.4811,0.1265
6.98,0.0114,0.0089,0.4811,0.1265
6.981,0.0114,0.0089,0.4805,0.1265
6.982,0.0114,0.0089,0.4805,0.1265
6.983,0.0114,0.0089,0.4805,0.1265
6.984,0.0114,0.0089,0.4805,0.1265
6.985,0.0114,0.0089,0.4805,0.1265
6.986,0.0114,0.0089,0.4805,0.1264
6.987,0.0114,0.0088,0.4805,0.1264
6.988,0.0113,0.0088,0.4805,0.1264
6.989,0.0113,0.0088,0.4805,0.1264
6.99,0.0113,0.0088,0.4805,0.1264
6.991,0.0113,0.0088,0.4805,0.1264
6.992,0.0113,0.0089,0.4805,0.1264
6.993,0.0113,0.0089,0.4805,0.1263
6.994,0.0113,0.0089,0.456,0.1263
6.995,0.0113,0.0089,0.48,0.1263
6.996,0.0113,0.0089,0.48,0.1263
6.997,0.0113,0.0089,0.48,0.1263
6.998,0.0113,0.0089,0.48,0.1263
6.999,0.0113,0.0089,0.4845,0.1263
7.0,0.0113,0.0089,0.4845,0.1262
7.001,0.0113,0.0088,0.4845,0.1262
7.002,0.0113,0.0088,0.484,0.1262
7.003,0.0113,0.0088,0.484,0.1262
7.004,0.0113,0.0088,0.484,0.1278
7.005,0.0113,0.0089,0.4835,0.1278
7.006,0.0113,0.0089,0.4835,0.1278
7.007,0.0113,0.009,0.4835,0.1277
7.008,0.0113,0.009,0.483,0.1277
7.009,0.0113,0.009,0.483,0.1277
7.01,0.0113,0.009,0.483,0.1277
7.011,0.0113,0.009,0.4825,0.1277
7.012,0.0113,0.009,0.4825,0.1277
7.013,0.0113,0.0089,0.4825,0.1277
7.014,0.0113,0.0089,0.482,0.1275
7.015,0.0113,0.0089,0.482,0.1275
7.016,0.0113,0.0089,0.4795,0.1275
7.017,0.0113,0.0089,0.459,0.1275
7.018,0.0112,0.0089,0.459,0.1275
7.019,0.0112,0.009,0.459,0.1275
7.02,0.0112,0.009,0.459,0.1275
7.021,0.0112,0.009,0.459,0.1274
7.022,0.0112,0.009,0.459,0.1274
7.023,0.0112,0.009,0.459,0.1274
7.024,0.0112,0.009,0.459,0.1274
7.025,0.0112,0.009,0.459,0.1274
7.026,0.0112,0.009,0.459,0.1258
7.027,0.0112,0.009,0.459,0.1258
7.028,0.0112,0.0089,0.459,0.1256
7.029,0.0112,0.0089,0.459,0.1256
7.03,0.0112,0.009,0.459,0.1256
7.031,0.0112,0.009,0.4832,0.1256
7.032,0.0112,0.009,0.4832,0.1256
7.033,0.0112,0.009,0.4832,0.1256
7.034,0.0112,0.0091,0.4832,0.1256
7.035,0.0112,0.0091,0.4832,0.1256
7.036,0.0112,0.0091,0.4832,0.1255
7.037,0.0111,0.0091,0.4832,0.1255
7.038,0.0111,0.0091,0.459,0.1255
7.039,0.0111,0.009,0.4585,0.1255
7.04,0.0111,0.009,0.4585,0.1255
7.041,0.0111,0.009,0.4585,0.1255
7.042,0.0111,0.009,0.4585,0.1255
7.043,0.0111,0.009,0.4585,0.1254
7.044,0.0111,0.009,0.4585,0.1254
7.045,0.0111,0.009,0.4585,0.1254
7.046,0.0111,0.0091,0.4585,0.1254
7.047,0.0111,0.0091,0.4585,0.1254
7.048,0.0111,0.0091,0.4826,0.1254
7.049,0.0111,0.0091,0.4826,0.1254
7.05,0.0111,0.0091,0.4826,0.1253
7.051,0.0111,0.0091,0.4826,0.1253
7.052,0.0111,0.0091,0.4826,0.1269
7.053,0.0111,0.0091,0.4821,0.1269
7.054,0.0111,0.0091,0.4821,0.1269
7.055,0.0111,0.0091,0.4821,0.1269
7.056,0.0111,0.0091,0.4821,0.1269
7.057,0.0111,0.0091,0.4821,0.1268
7.058,0.0111,0.0091,0.4821,0.1268
7.059,0.0111,0.0091,0.4821,0.1268
7.06,0.0111,0.0091,0.458,0.1268
7.061,0.0111,0.0091,0.458,0.1268
7.062,0.0111,0.0091,0.458,0.1268
7.063,0.0111,0.0091,0.458,0.1268
7.064,0.0111,0.0091,0.458,0.1266
7.065,0.0111,0.0091,0.458,0.1266
7.066,0.0111,0.0091,0.4575,0.1266
7.067,0.0111,0.0091,0.4575,0.1266
7.068,0.0111,0.0091,0.4816,0.1266
7.069,0.0111,0.0091,0.4816,0.1266
7.07,0.0111,0.0091,0.4816,0.1266
7.071,0.0111,0.0091,0.4816,0.1265
7.072,0.0111,0.0091,0.4816,0.1267
7.073,0.0111,0.0091,0.4816,0.1267
7.074,0.0111,0.0091,0.4816,0.1267
7.075,0.0111,0.0091,0.4816,0.1267
7.076,0.0111,0.0091,0.4816,0.1267
7.077,0.0111,0.0091,0.4816,0.1267
7.078,0.0111,0.0091,0.4811,0.1267
7.079,0.0111,0.0091,0.4811,0.1265
7.08,0.0111,0.0091,0.4811,0.1265
7.081,0.0111,0.0091,0.4811,0.1265
7.082,0.0111,0.0092,0.4811,0.1265
7.083,0.0111,0.0092,0.4811,0.1265
7.084,0.0111,0.0092,0.4811,0.1265
7.085,0.0111,0.0092,0.457,0.1265
7.086,0.0111,0.0091,0.457,0.1265
7.087,0.0111,0.0091,0.457,0.1264
7.088,0.0111,0.0091,0.457,0.1264
7.089,0.0111,0.0091,0.457,0.1264
7.09,0.0111,0.0091,0.4565,0.1264
7.091,0.0112,0.0091,0.4805,0.1264
7.092,0.0112,0.0091,0.4805,0.1264
7.093,0.0112,0.0091,0.4805,0.1264
7.094,0.0112,0.0092,0.4805,0.1263
7.095,0.0112,0.0092,0.4805,0.1263
7.096,0.0112,0.0092,0.4805,0.1263
7.097,0.0112,0.0092,0.4805,0.1263
7.098,0.0112,0.0092,0.4805,0.1263
7.099,0.0112,0.0092,0.4805,0.1263
7.1,0.0112,0.0091,0.4805,0.1263
7.101,0.0112,0.0091,0.4805,0.1262
7.102,0.0112,0.0091,0.4845,0.1262
7.103,0.0112,0.0091,0.4845,0.1262
7.104,0.0112,0.0091,0.484,0.1246
7.105,0.0112,0.0091,0.484,0.1246
7.106,0.0112,0.0091,0.484,0.1246
7.107,0.0112,0.0092,0.484,0.1246
7.108,0.0112,0.0092,0.4835,0.1244
7.109,0.0112,0.0092,0.4835,0.1244
7.11,0.0112,0.0092,0.4835,0.1244
7.111,0.0112,0.0092,0.483,0.1244
7.112,0.0112,0.0092,0.483,0.126
7.113,0.0113,0.0092,0.46,0.126
7.114,0.0113,0.0092,0.4595,0.126
7.115,0.0113,0.0091,0.4595,0.1259
7.116,0.0113,0.0091,0.4595,0.1259
7.117,0.0113,0.0091,0.482,0.1259
7.118,0.0113,0.0091,0.482,0.1259
7.119,0.0113,0.0091,0.4795,0.1259
7.12,0.0113,0.0092,0.4795,0.1259
7.121,0.0113,0.0092,0.4795,0.1259
7.122,0.0113,0.0092,0.4795,0.1258
7.123,0.0113,0.0092,0.4795,0.1258
7.124,0.0113,0.0092,0.4795,0.1258
7.125,0.0113,0.0092,0.459,0.1258
7.126,0.0113,0.0092,0.459,0.1258
7.127,0.0113,0.0092,0.459,0.1258
7.128,0.0113,0.0092,0.459,0.1258
7.129,0.0113,0.0091,0.459,0.1258
7.13,0.0113,0.0091,0.459,0.1256
7.131,0.0113,0.009,0.459,0.1256
7.132,0.0113,0.009,0.459,0.1256
7.133,0.0113,0.0091,0.459,0.1256
7.134,0.0113,0.0091,0.459,0.1256
7.135,0.0113,0.0091,0.459,0.1256
7.136,0.0113,0.0092,0.459,0.1256
7.137,0.0113,0.0092,0.459,0.1255
7.138,0.0113,0.0092,0.4371,0.1255
7.139,0.0113,0.0092,0.4371,0.1255
7.14,0.0113,0.0091,0.4371,0.1255
7.141,0.0113,0.0091,0.459,0.1255
7.142,0.0113,0.0091,0.459,0.1255
7.143,0.0113,0.009,0.459,0.1255
7.144,0.0113,0.009,0.459,0.1254
7.145,0.0113,0.0091,0.459,0.1254
7.146,0.0113,0.0091,0.4371,0.1254
7.147,0.0113,0.0091,0.4371,0.1254
7.148,0.0113,0.0092,0.4585,0.1254
7.149,0.0113,0.0092,0.4585,0.1254
7.15,0.0113,0.0092,0.4585,0.1254
7.151,0.0114,0.0092,0.4585,0.1253
7.152,0.0114,0.0092,0.4585,0.1253
7.153,0.0114,0.0092,0.4367,0.1253
7.154,0.0114,0.0092,0.4367,0.1253
7.155,0.0114,0.0091,0.4367,0.1253
7.156,0.0114,0.0091,0.4367,0.1253
7.157,0.0114,0.0091,0.4367,0.1253
7.158,0.0114,0.0091,0.4367,0.1253
7.159,0.0114,0.0092,0.4367,0.1251
7.16,0.0114,0.0092,0.4367,0.1251
7.161,0.0114,0.0092,0.4367,0.1251
7.162,0.0114,0.0092,0.4362,0.1251
7.163,0.0114,0.0092,0.4362,0.1251
7.164,0.0114,0.0092,0.458,0.1251
7.165,0.0113,0.0092,0.458,0.1251
7.166,0.0113,0.0092,0.458,0.125
7.167,0.0113,0.0092,0.458,0.1234
7.168,0.0113,0.0092,0.458,0.125
7.169,0.0113,0.0091,0.458,0.125
7.17,0.0113,0.0092,0.458,0.125
7.171,0.0113,0.0092,0.458,0.125
7.172,0.0113,0.0092,0.458,0.125
7.173,0.0113,0.0092,0.458,0.1251
7.174,0.0113,0.0092,0.458,0.1251
7.175,0.0113,0.0092,0.4575,0.1251
7.176,0.0113,0.0092,0.4575,0.1251
7.177,0.0113,0.0093,0.4575,0.1251
7.178,0.0113,0.0093,0.4575,0.1251
7.179,0.0113,0.0092,0.4575,0.1251
7.18,0.0113,0.0092,0.4575,0.1249
7.181,0.0113,0.0092,0.4575,0.1249
7.182,0.0113,0.0092,0.4357,0.1249
7.183,0.0113,0.0092,0.4357,0.1249
7.184,0.0113,0.0092,0.4357,0.1249
7.185,0.0113,0.0093,0.4357,0.1249
7.186,0.0113,0.0093,0.4357,0.1249
7.187,0.0113,0.0093,0.4352,0.1248
7.188,0.0113,0.0093,0.4352,0.1248
7.189,0.0113,0.0093,0.4352,0.1248
7.19,0.0113,0.0093,0.4352,0.1248
7.191,0.0113,0.0093,0.457,0.1248
7.192,0.0113,0.0093,0.457,0.1248
7.193,0.0113,0.0093,0.457,0.1248
7.194,0.0113,0.0093,0.457,0.1247
7.195,0.0113,0.0092,0.457,0.1247
7.196,0.0113,0.0092,0.457,0.1247
7.197,0.0113,0.0093,0.457,0.1247
7.198,0.0113,0.0093,0.457,0.1247
7.199,0.0113,0.0093,0.4565,0.1247
7.2,0.0113,0.0093,0.4565,0.1247
7.201,0.0113,0.0093,0.4565,0.1247
7.202,0.0113,0.0093,0.4565,0.1246
7.203,0.0113,0.0093,0.4565,0.1246
7.204,0.0113,0.0093,0.4619,0.1246
7.205,0.0112,0.0093,0.4614,0.1246
7.206,0.0112,0.0093,0.4614,0.1246
7.207,0.0112,0.0093,0.461,0.1246
7.208,0.0112,0.0093,0.461,0.1246
7.209,0.0112,0.0093,0.461,0.1244
7.21,0.0112,0.0093,0.4605,0.1244
7.211,0.0112,0.0093,0.4605,0.1244
7.212,0.0112,0.0093,0.4605,0.1244
7.213,0.0112,0.0093,0.4605,0.1244
7.214,0.0112,0.0093,0.46,0.1244
7.215,0.0112,0.0093,0.46,0.1244
7.216,0.0112,0.0093,0.4391,0.1243
7.217,0.0112,0.0094,0.4386,0.1243
7.218,0.0112,0.0094,0.4386,0.1243
7.219,0.0112,0.0094,0.4386,0.1243
7.22,0.0112,0.0093,0.4386,0.1243
7.221,0.0112,0.0093,0.4382,0.1243
7.222,0.0112,0.0093,0.459,0.1243
7.223,0.0112,0.0094,0.456,0.1242
7.224,0.0112,0.0094,0.456,0.1242
7.225,0.0112,0.0094,0.456,0.1242
7.226,0.0112,0.0094,0.4555,0.1242
7.227,0.0112,0.0094,0.4555,0.1242
7.228,0.0111,0.0094,0.4555,0.1242
7.229,0.0111,0.0094,0.4555,0.1242
7.23,0.0111,0.0094,0.4555,0.1242
7.231,0.0111,0.0094,0.4555,0.1241
7.232,0.0111,0.0094,0.4555,0.1241
7.233,0.0111,0.0094,0.4555,0.1241
7.234,0.0111,0.0094,0.4371,0.1241
7.235,0.0111,0.0094,0.4371,0.1241
7.236,0.0111,0.0094,0.4371,0.1241
7.237,0.0111,0.0094,0.4371,0.1241
7.238,0.0111,0.0095,0.4371,0.1239
7.239,0.0111,0.0095,0.4371,0.1239
7.24,0.0111,0.0095,0.4371,0.1239
7.241,0.0112,0.0094,0.4371,0.1239
7.242,0.0112,0.0094,0.4371,0.1239
7.243,0.0112,0.0094,0.4371,0.1239
7.244,0.0112,0.0094,0.4371,0.1239
7.245,0.0112,0.0094,0.4371,0.1238
7.246,0.0112,0.0094,0.4371,0.1238
7.247,0.0112,0.0094,0.4371,0.1238
7.248,0.0112,0.0094,0.4371,0.1238
7.249,0.0112,0.0095,0.4371,0.1238
7.25,0.0112,0.0095,0.459,0.1238
7.251,0.0112,0.0095,0.459,0.1238
7.252,0.0112,0.0095,0.459,0.1238
7.253,0.0112,0.0095,0.459,0.1237
7.254,0.0112,0.0095,0.4371,0.1237
7.255,0.0112,0.0095,0.4371,0.1237
7.256,0.0112,0.0095,0.4371,0.1237
7.257,0.0112,0.0094,0.4367,0.1237
7.258,0.0112,0.0094,0.4585,0.1237
7.259,0.0112,0.0094,0.4585,0.1237
7.26,0.0112,0.0094,0.4585,0.1235
7.261,0.0112,0.0094,0.4585,0.1235
7.262,0.0112,0.0095,0.4585,0.1235
7.263,0.0112,0.0095,0.4585,0.1235
7.264,0.0112,0.0095,0.4585,0.1235
7.265,0.0112,0.0095,0.4585,0.1235
7.266,0.0112,0.0096,0.4585,0.1235
7.267,0.0112,0.0096,0.4367,0.1234
7.268,0.0112,0.0095,0.4367,0.1234
7.269,0.0112,0.0095,0.4367,0.1234
7.27,0.0112,0.0095,0.4585,0.1234
7.271,0.0112,0.0095,0.4821,0.1234
7.272,0.0112,0.0094,0.4821,0.1234
7.273,0.0112,0.0094,0.4821,0.1235
7.274,0.0112,0.0094,0.4821,0.1235
7.275,0.0112,0.0095,0.4821,0.1235
7.276,0.0112,0.0095,0.4821,0.1235
7.277,0.0112,0.0095,0.4821,0.1235
7.278,0.0112,0.0096,0.4821,0.1235
7.279,0.0112,0.0096,0.4821,0.1235
7.28,0.0112,0.0096,0.4821,0.1234
7.281,0.0112,0.0096,0.5089,0.1234
7.282,0.0112,0.0096,0.5089,0.1234
7.283,0.0112,0.0096,0.5083,0.1234
7.284,0.0112,0.0095,0.5083,0.1234
7.285,0.0112,0.0095,0.5083,0.1234
7.286,0.0112,0.0094,0.5083,0.1234
7.287,0.0112,0.0094,0.5083,0.1234
7.288,0.0112,0.0094,0.5083,0.1232
7.289,0.0112,0.0095,0.5083,0.1232
7.29,0.0112,0.0095,0.5083,0.1232
7.291,0.0112,0.0096,0.5083,0.1232
7.292,0.0112,0.0096,0.5083,0.1232
7.293,0.0112,0.0096,0.5083,0.1232
7.294,0.0112,0.0096,0.5083,0.1232
7.295,0.0112,0.0096,0.5083,0.1231
7.296,0.0112,0.0096,0.5078,0.1231
7.297,0.0112,0.0096,0.5078,0.1231
7.298,0.0112,0.0095,0.4811,0.1231
7.299,0.0112,0.0095,0.4811,0.1231
7.3,0.0112,0.0095,0.5078,0.1231
7.301,0.0112,0.0095,0.5078,0.1231
7.302,0.0112,0.0095,0.5078,0.123
7.303,0.0112,0.0095,0.5078,0.123
7.304,0.0112,0.0096,0.4811,0.123
7.305,0.0112,0.0096,0.4811,0.123
7.306,0.0113,0.0096,0.485,0.123
7.307,0.0113,0.0096,0.4845,0.123
7.308,0.0113,0.0096,0.4845,0.123
7.309,0.0113,0.0096,0.4845,0.123
7.31,0.0113,0.0096,0.484,0.1229
7.311,0.0113,0.0096,0.484,0.1229
7.312,0.0113,0.0096,0.484,0.1229
7.313,0.0113,0.0095,0.4835,0.1229
7.314,0.0113,0.0095,0.4835,0.1229
7.315,0.0113,0.0095,0.5089,0.1229
7.316,0.0113,0.0095,0.5089,0.1229
7.317,0.0113,0.0095,0.5084,0.1228
7.318,0.0113,0.0096,0.5084,0.1228
7.319,0.0113,0.0096,0.5084,0.1228
7.32,0.0113,0.0096,0.5084,0.1228
7.321,0.0113,0.0096,0.5079,0.1228
7.322,0.0113,0.0096,0.5079,0.1228
7.323,0.0113,0.0096,0.5079,0.1228
7.324,0.0113,0.0096,0.5074,0.1226
7.325,0.0113,0.0096,0.5074,0.1226
7.326,0.0113,0.0096,0.5074,0.1226
7.327,0.0113,0.0096,0.5067,0.1226
7.328,0.0113,0.0096,0.5067,0.1226
7.329,0.0113,0.0096,0.5067,0.1226
7.33,0.0113,0.0095,0.5067,0.1226
7.331,0.0113,0.0095,0.5067,0.1242
7.332,0.0113,0.0095,0.5067,0.1241
7.333,0.0113,0.0096,0.5067,0.1241
7.334,0.0113,0.0096,0.5067,0.1241
7.335,0.0113,0.0096,0.5061,0.1241
7.336,0.0113,0.0096,0.5061,0.1241
7.337,0.0113,0.0096,0.5061,0.1241
7.338,0.0113,0.0096,0.5061,0.1241
7.339,0.0113,0.0096,0.5061,0.1239
7.34,0.0113,0.0096,0.5061,0.1239
7.341,0.0113,0.0096,0.5061,0.1239
7.342,0.0113,0.0095,0.4832,0.1239
7.343,0.0113,0.0095,0.4832,0.1239
7.344,0.0113,0.0096,0.4832,0.1239
7.345,0.0113,0.0096,0.4832,0.1239
7.346,0.0113,0.0096,0.459,0.1239
7.347,0.0113,0.0096,0.459,0.1238
7.348,0.0113,0.0096,0.459,0.1238
7.349,0.0113,0.0096,0.4371,0.1238
7.35,0.0113,0.0096,0.459,0.1238
7.351,0.0113,0.0096,0.459,0.1238
7.352,0.0113,0.0096,0.459,0.1238
7.353,0.0113,0.0096,0.459,0.1238
7.354,0.0113,0.0096,0.4832,0.1237
7.355,0.0113,0.0096,0.4832,0.1237
7.356,0.0113,0.0096,0.4832,0.1237
7.357,0.0113,0.0096,0.4832,0.1237
7.358,0.0113,0.0096,0.4832,0.1237
7.359,0.0113,0.0096,0.4832,0.1237
7.36,0.0113,0.0096,0.51,0.1237
7.361,0.0113,0.0096,0.51,0.1237
7.362,0.0113,0.0096,0.51,0.1235
7.363,0.0113,0.0096,0.51,0.1235
7.364,0.0113,0.0096,0.51,0.1235
7.365,0.0113,0.0096,0.51,0.1235
7.366,0.0113,0.0096,0.5094,0.1235
7.367,0.0113,0.0096,0.5094,0.122
7.368,0.0113,0.0096,0.5094,0.122
7.369,0.0113,0.0096,0.5094,0.1219
7.37,0.0113,0.0096,0.5094,0.1219
7.371,0.0113,0.0096,0.5094,0.1219
7.372,0.0113,0.0096,0.5094,0.1219
7.373,0.0113,0.0096,0.5094,0.122
7.374,0.0113,0.0096,0.5094,0.122
7.375,0.0113,0.0096,0.5094,0.122
7.376,0.0113,0.0096,0.5094,0.122
7.377,0.0113,0.0096,0.5094,0.122
7.378,0.0113,0.0097,0.5094,0.122
7.379,0.0113,0.0097,0.5094,0.122
7.38,0.0113,0.0097,0.5089,0.122
7.381,0.0113,0.0097,0.5089,0.1219
7.382,0.0113,0.0096,0.4821,0.1219
7.383,0.0113,0.0097,0.4821,0.1219
7.384,0.0113,0.0097,0.4821,0.1219
7.385,0.0113,0.0097,0.4821,0.1234
7.386,0.0113,0.0097,0.4821,0.1234
7.387,0.0113,0.0097,0.4821,0.1234
7.388,0.0113,0.0096,0.4821,0.1232
7.389,0.0113,0.0097,0.4821,0.1232
7.39,0.0112,0.0097,0.4821,0.1232
7.391,0.0112,0.0097,0.4821,0.1232
7.392,0.0112,0.0097,0.4816,0.1232
7.393,0.0112,0.0097,0.4816,0.1232
7.394,0.0112,0.0097,0.4575,0.1232
7.395,0.0112,0.0097,0.4575,0.1232
7.396,0.0112,0.0097,0.4575,0.1231
7.397,0.0112,0.0097,0.4816,0.1231
7.398,0.0112,0.0097,0.4816,0.1231
7.399,0.0112,0.0097,0.4816,0.1231
7.4,0.0112,0.0097,0.5083,0.1231
7.401,0.0112,0.0097,0.5083,0.1231
7.402,0.0112,0.0097,0.5083,0.1231
7.403,0.0112,0.0097,0.5083,0.123
7.404,0.0112,0.0097,0.5083,0.123
7.405,0.0112,0.0098,0.5078,0.123
7.406,0.0112,0.0098,0.5078,0.123
7.407,0.0112,0.0098,0.5078,0.123
7.408,0.0112,0.0098,0.5105,0.123
7.409,0.0112,0.0098,0.5105,0.123
7.41,0.0112,0.0098,0.51,0.123
7.411,0.0112,0.0098,0.51,0.1229
7.412,0.0112,0.0098,0.51,0.1229
7.413,0.0112,0.0097,0.5095,0.1229
7.414,0.0112,0.0097,0.5095,0.1229
7.415,0.0112,0.0097,0.5095,0.1229
7.416,0.0112,0.0097,0.5089,0.1229
7.417,0.0112,0.0098,0.5089,0.1229
7.418,0.0112,0.0098,0.5089,0.1228
7.419,0.0112,0.0098,0.5089,0.1228
7.42,0.0112,0.0098,0.5084,0.1228
7.421,0.0112,0.0099,0.5084,0.1228
7.422,0.0112,0.0099,0.5084,0.1228
7.423,0.0112,0.0098,0.5084,0.1228
7.424,0.0112,0.0098,0.5079,0.1228
7.425,0.0112,0.0098,0.5079,0.1228
7.426,0.0112,0.0098,0.4825,0.1226
7.427,0.0112,0.0097,0.482,0.1226
7.428,0.0112,0.0097,0.482,0.1226
7.429,0.0112,0.0097,0.482,0.1226
7.43,0.0112,0.0098,0.4815,0.1226
7.431,0.0112,0.0098,0.48,0.1226
7.432,0.0112,0.0099,0.48,0.1226
7.433,0.0112,0.0099,0.48,0.121
7.434,0.0112,0.0099,0.48,0.121
7.435,0.0112,0.0099,0.48,0.121
7.436,0.0112,0.0099,0.48,0.1225
7.437,0.0112,0.0099,0.48,0.1225
7.438,0.0112,0.0099,0.48,0.1225
7.439,0.0112,0.0098,0.5067,0.1225
7.44,0.0112,0.0098,0.5067,0.1225
7.441,0.0112,0.0097,0.5067,0.1224
7.442,0.0112,0.0097,0.5067,0.1224
7.443,0.0112,0.0098,0.5067,0.1224
7.444,0.0112,0.0098,0.5061,0.1224
7.445,0.0112,0.0099,0.5061,0.1224
7.446,0.0112,0.0099,0.5061,0.1224
7.447,0.0112,0.0099,0.5061,0.1224
7.448,0.0112,0.0099,0.5061,0.1222
7.449,0.0112,0.01,0.4795,0.1222
7.45,0.0112,0.01,0.459,0.1222
7.451,0.0112,0.0099,0.459,0.1222
7.452,0.0112,0.0099,0.459,0.1222
7.453,0.0112,0.0099,0.4832,0.1222
7.454,0.0112,0.0099,0.4832,0.1222
7.455,0.0112,0.0098,0.4832,0.1222
7.456,0.0112,0.0098,0.4832,0.1221
7.457,0.0112,0.0098,0.4832,0.1221
7.458,0.0112,0.0098,0.4832,0.1221
7.459,0.0112,0.0099,0.4832,0.1221
7.46,0.0112,0.0099,0.4832,0.1221
7.461,0.0112,0.01,0.4832,0.1221
7.462,0.0112,0.01,0.4832,0.1221
7.463,0.0112,0.01,0.4832,0.122
7.464,0.0112,0.01,0.4832,0.122
7.465,0.0112,0.01,0.4832,0.122
7.466,0.0112,0.01,0.4832,0.122
7.467,0.0112,0.0099,0.4832,0.122
7.468,0.0112,0.0099,0.4832,0.122
7.469,0.0112,0.0099,0.51,0.122
7.47,0.0112,0.0098,0.51,0.122
7.471,0.0112,0.0098,0.51,0.1219
7.472,0.0112,0.0099,0.51,0.1219
